time,open,high,low,close,volume
2021-01-16T00:00:00Z,152.75,156.52,151.83,155.13,274169658
2021-01-16T04:00:00Z,155.13,156.01,152.22,153.25,217658346
2021-01-16T08:00:00Z,153.25,154.11,148.77,149.63,191341053
2021-01-16T12:00:00Z,149.63,150.21,144.04,144.94,243488081
2021-01-16T16:00:00Z,144.94,146.53,144.08,144.64,273420975
2021-01-16T20:00:00Z,144.64,145.39,142.44,144.52,258604546
2021-01-17T00:00:00Z,144.52,147.14,143.68,145.33,213363435
2021-01-17T04:00:00Z,145.33,146.20,142.43,143.78,245530070
2021-01-17T08:00:00Z,143.78,145.55,142.30,143.16,290937715
2021-01-17T12:00:00Z,143.16,143.85,139.38,140.42,292791490
2021-01-17T16:00:00Z,140.42,141.81,138.64,139.31,249930491
2021-01-17T20:00:00Z,139.31,139.91,136.66,138.80,205042249
2021-01-18T00:00:00Z,138.80,142.64,138.06,141.80,247341585
2021-01-18T04:00:00Z,141.80,142.91,140.32,142.15,266414560
2021-01-18T08:00:00Z,142.15,143.72,139.73,140.56,246763055
2021-01-18T12:00:00Z,140.56,141.33,135.58,136.49,205723739
2021-01-18T16:00:00Z,136.49,138.24,135.85,136.89,215634850
2021-01-18T20:00:00Z,136.89,139.58,135.65,138.94,274670085
2021-01-19T00:00:00Z,138.94,143.22,138.30,142.03,294163464
2021-01-19T04:00:00Z,142.03,142.80,139.80,141.16,267550675
2021-01-19T08:00:00Z,141.16,142.88,139.77,140.54,216137458
2021-01-19T12:00:00Z,140.54,141.37,137.50,138.96,251047622
2021-01-19T16:00:00Z,138.96,141.18,138.20,139.49,283843531
2021-01-19T20:00:00Z,139.49,140.12,137.13,139.11,272621617
2021-01-20T00:00:00Z,139.11,142.26,138.61,140.99,219272454
2021-01-20T04:00:00Z,140.99,141.64,139.12,141.03,183633155
2021-01-20T08:00:00Z,141.03,143.00,139.37,140.03,244383124
2021-01-20T12:00:00Z,140.03,140.85,134.69,135.45,278984187
2021-01-20T16:00:00Z,135.45,136.35,133.02,133.82,268402614
2021-01-20T20:00:00Z,133.82,135.12,131.71,134.33,220476007
2021-01-21T00:00:00Z,134.33,138.43,133.73,137.20,239683784
2021-01-21T04:00:00Z,137.20,137.71,134.66,135.69,287370040
2021-01-21T08:00:00Z,135.69,136.76,132.45,132.95,293037142
2021-01-21T12:00:00Z,132.95,133.68,128.50,129.41,253201478
2021-01-21T16:00:00Z,129.41,131.20,128.63,129.60,200362722
2021-01-21T20:00:00Z,129.60,130.35,127.55,129.23,235403944
2021-01-22T00:00:00Z,129.23,131.60,128.55,129.85,259509643
2021-01-22T04:00:00Z,129.85,130.39,127.12,128.44,255967881
2021-01-22T08:00:00Z,128.44,130.19,127.12,127.65,219186211
2021-01-22T12:00:00Z,127.65,128.28,123.58,124.27,212479554
2021-01-22T16:00:00Z,124.27,125.30,122.27,122.88,273530118
2021-01-22T20:00:00Z,122.88,123.68,120.63,122.98,296836274
2021-01-23T00:00:00Z,122.98,127.58,122.26,126.82,273569308
2021-01-23T04:00:00Z,126.82,128.37,125.68,127.64,218712065
2021-01-23T08:00:00Z,127.64,129.43,125.90,126.54,240845972
2021-01-23T12:00:00Z,126.54,127.04,122.41,123.52,276585726
2021-01-23T16:00:00Z,123.52,125.88,122.88,125.00,269889474
2021-01-23T20:00:00Z,125.00,128.02,123.96,127.37,220262268
2021-01-24T00:00:00Z,127.37,131.52,126.60,130.34,182638418
2021-01-24T04:00:00Z,130.34,131.08,128.29,129.74,244485349
2021-01-24T08:00:00Z,129.74,131.77,129.04,129.78,283328391
2021-01-24T12:00:00Z,129.78,130.28,127.13,128.58,276909196
2021-01-24T16:00:00Z,128.58,130.86,128.03,129.29,230773746
2021-01-24T20:00:00Z,129.29,130.32,127.30,129.77,232583262
2021-01-25T00:00:00Z,129.77,134.02,129.00,133.32,282196806
2021-01-25T04:00:00Z,133.32,135.76,132.29,134.97,291682244
2021-01-25T08:00:00Z,134.97,137.41,134.20,135.07,255254772
2021-01-25T12:00:00Z,135.07,135.71,130.77,131.68,194984590
2021-01-25T16:00:00Z,131.68,133.25,130.99,131.62,222685370
2021-01-25T20:00:00Z,131.62,133.86,130.19,133.36,257704826
2021-01-26T00:00:00Z,133.36,137.62,132.64,136.58,265392112
2021-01-26T04:00:00Z,136.58,137.38,134.15,135.15,231897467
2021-01-26T08:00:00Z,135.15,136.31,132.21,133.00,212705661
2021-01-26T12:00:00Z,133.00,133.72,129.01,130.25,270972838
2021-01-26T16:00:00Z,130.25,132.37,129.63,130.81,297851975
2021-01-26T20:00:00Z,130.81,131.35,128.71,130.74,278078879
2021-01-27T00:00:00Z,130.74,133.65,130.15,132.39,220207074
2021-01-27T04:00:00Z,132.39,133.11,130.48,132.49,229490600
2021-01-27T08:00:00Z,132.49,134.84,131.70,132.75,268046542
2021-01-27T12:00:00Z,132.75,133.53,128.91,129.84,266088423
2021-01-27T16:00:00Z,129.84,131.11,128.29,129.05,224490474
2021-01-27T20:00:00Z,129.05,130.67,127.07,129.96,188787369
2021-01-28T00:00:00Z,129.96,134.86,129.49,134.07,243692259
2021-01-28T04:00:00Z,134.07,134.90,132.67,134.41,286334721
2021-01-28T08:00:00Z,134.41,135.99,132.35,132.97,283996463
2021-01-28T12:00:00Z,132.97,133.76,129.04,130.31,239901819
2021-01-28T16:00:00Z,130.31,133.24,129.53,132.29,224268667
2021-01-28T20:00:00Z,132.29,135.66,131.35,134.86,275474494
2021-01-29T00:00:00Z,134.86,139.34,134.27,138.27,288784465
2021-01-29T04:00:00Z,138.27,139.51,136.65,138.91,256148462
2021-01-29T08:00:00Z,138.91,141.81,138.23,140.43,193279080
2021-01-29T12:00:00Z,140.43,141.21,138.24,140.08,210734822
2021-01-29T16:00:00Z,140.08,142.61,139.23,141.21,260708422
2021-01-29T20:00:00Z,141.21,143.26,139.60,142.41,273809658
2021-01-30T00:00:00Z,142.41,147.65,141.66,146.79,243674603
2021-01-30T04:00:00Z,146.79,149.43,145.95,148.66,211999569
2021-01-30T08:00:00Z,148.66,151.13,147.89,148.51,266970213
2021-01-30T12:00:00Z,148.51,149.24,144.33,145.35,297185642
2021-01-30T16:00:00Z,145.35,147.38,144.51,146.21,281059507
2021-01-30T20:00:00Z,146.21,149.66,144.98,148.81,224893848
2021-01-31T00:00:00Z,148.81,153.73,147.94,152.56,217131140
2021-01-31T04:00:00Z,152.56,153.33,150.50,151.97,258376009
2021-01-31T08:00:00Z,151.97,153.79,150.47,151.23,261470357
2021-01-31T12:00:00Z,151.23,151.84,148.12,149.64,235135730
2021-01-31T16:00:00Z,149.64,152.14,148.87,150.49,194521779
2021-01-31T20:00:00Z,150.49,151.35,148.26,150.35,241914836
2021-02-01T00:00:00Z,150.35,153.53,149.44,152.19,287904982
2021-02-01T04:00:00Z,152.19,153.26,150.37,152.35,289560961
2021-02-01T08:00:00Z,152.35,154.63,151.12,151.98,247770303
2021-02-01T12:00:00Z,151.98,152.56,147.35,148.23,219046164
2021-02-01T16:00:00Z,148.23,149.46,146.70,147.26,267287151
2021-02-01T20:00:00Z,147.26,149.17,145.34,148.54,284427174
2021-02-02T00:00:00Z,148.54,153.55,147.66,152.72,255960609
2021-02-02T04:00:00Z,152.72,153.76,151.28,152.86,191118108
2021-02-02T08:00:00Z,152.86,154.47,150.72,151.62,205206121
2021-02-02T12:00:00Z,151.62,152.34,147.98,149.53,263202488
2021-02-02T16:00:00Z,149.53,152.70,148.97,151.56,281062093
2021-02-02T20:00:00Z,151.56,153.92,150.29,153.36,254351656
2021-02-03T00:00:00Z,153.36,157.11,152.53,155.97,214548542
2021-02-03T04:00:00Z,155.97,157.08,154.08,156.24,261520483
2021-02-03T08:00:00Z,156.24,158.98,155.31,157.27,294841373
2021-02-03T12:00:00Z,157.27,158.13,154.45,155.95,282518965
2021-02-03T16:00:00Z,155.95,158.15,155.22,156.35,228555252
2021-02-03T20:00:00Z,156.35,158.44,154.47,157.71,203936808
2021-02-04T00:00:00Z,157.71,163.23,156.98,162.65,247740971
2021-02-04T04:00:00Z,162.65,165.44,161.67,164.69,261367800
2021-02-04T08:00:00Z,164.69,167.17,163.65,164.55,246941539
2021-02-04T12:00:00Z,164.55,165.52,160.47,161.86,203940168
2021-02-04T16:00:00Z,161.86,164.55,160.98,163.31,239080515
2021-02-04T20:00:00Z,163.31,166.64,162.19,165.74,287964221
2021-02-05T00:00:00Z,165.74,170.13,165.14,168.66,293525660
2021-02-05T04:00:00Z,168.66,169.45,166.10,167.45,254315143
2021-02-05T08:00:00Z,167.45,169.23,165.71,166.50,212735864
2021-02-05T12:00:00Z,166.50,167.49,163.02,164.43,257744915
2021-02-05T16:00:00Z,164.43,166.39,163.44,164.42,278717300
2021-02-05T20:00:00Z,164.42,165.28,161.81,163.85,254786605
2021-02-06T00:00:00Z,163.85,167.36,163.13,166.02,195512480
2021-02-06T04:00:00Z,166.02,167.22,164.25,166.50,203596261
2021-02-06T08:00:00Z,166.50,168.81,165.19,165.82,264684082
2021-02-06T12:00:00Z,165.82,166.75,160.82,161.61,287007848
2021-02-06T16:00:00Z,161.61,162.81,159.60,160.51,263782791
2021-02-06T20:00:00Z,160.51,162.39,158.58,161.42,216050782
2021-02-07T00:00:00Z,161.42,165.73,160.58,164.36,254648908
2021-02-07T04:00:00Z,164.36,165.04,161.61,162.83,290852275
2021-02-07T08:00:00Z,162.83,164.06,159.75,160.41,282491916
2021-02-07T12:00:00Z,160.41,161.20,156.24,157.51,231235520
2021-02-07T16:00:00Z,157.51,159.89,156.60,158.43,194333522
2021-02-07T20:00:00Z,158.43,159.93,156.64,159.01,237116079
2021-02-08T00:00:00Z,159.01,162.50,158.09,161.08,266615670
2021-02-08T04:00:00Z,161.08,162.40,159.16,161.47,257891744
2021-02-08T08:00:00Z,161.47,164.33,160.82,162.35,212641467
2021-02-08T12:00:00Z,162.35,163.01,159.02,160.29,235135799
2021-02-08T16:00:00Z,160.29,162.15,159.38,160.05,286462847
2021-02-08T20:00:00Z,160.05,161.95,158.03,161.11,295841404
2021-02-09T00:00:00Z,161.11,166.39,160.14,165.43,259498772
2021-02-09T04:00:00Z,165.43,167.14,164.16,166.15,209662559
2021-02-09T08:00:00Z,166.15,167.98,163.80,164.74,246981965
2021-02-09T12:00:00Z,164.74,165.36,160.19,161.52,271782713
2021-02-09T16:00:00Z,161.52,164.03,160.82,162.78,252736182
2021-02-09T20:00:00Z,162.78,165.46,161.42,164.75,206534675
2021-02-10T00:00:00Z,164.75,168.69,163.78,167.29,201483680
2021-02-10T04:00:00Z,167.29,168.29,164.86,166.46,265046368
2021-02-10T08:00:00Z,166.46,168.51,165.22,166.21,291525436
2021-02-10T12:00:00Z,166.21,167.00,162.85,164.26,271845038
2021-02-10T16:00:00Z,164.26,166.19,162.98,163.76,220708668
2021-02-10T20:00:00Z,163.76,164.48,160.90,162.86,246407934
2021-02-11T00:00:00Z,162.86,166.06,161.98,164.88,285279829
2021-02-11T04:00:00Z,164.88,165.85,162.93,164.67,281038543
2021-02-11T08:00:00Z,164.67,166.30,161.74,162.70,232997911
2021-02-11T12:00:00Z,162.70,163.58,156.58,157.52,184248900
2021-02-11T16:00:00Z,157.52,158.53,155.34,156.19,231867680
2021-02-11T20:00:00Z,156.19,157.66,154.10,156.95,271889215
2021-02-12T00:00:00Z,156.95,160.79,156.22,159.35,267808409
2021-02-12T04:00:00Z,159.35,160.22,156.52,157.47,224720196
2021-02-12T08:00:00Z,157.47,158.73,154.46,155.31,230048457
2021-02-12T12:00:00Z,155.31,156.22,151.26,152.62,283378179
2021-02-12T16:00:00Z,152.62,154.74,151.79,152.95,296487778
2021-02-12T20:00:00Z,152.95,153.63,150.53,152.50,263310171
2021-02-13T00:00:00Z,152.50,155.37,151.94,153.87,205662425
2021-02-13T04:00:00Z,153.87,154.60,151.71,153.70,235153952
2021-02-13T08:00:00Z,153.70,156.03,152.78,153.51,263769167
2021-02-13T12:00:00Z,153.51,154.42,149.26,150.18,253919497
2021-02-13T16:00:00Z,150.18,151.42,148.47,149.37,220058371
2021-02-13T20:00:00Z,149.37,151.53,147.48,150.65,203022349
2021-02-14T00:00:00Z,150.65,155.98,149.99,155.14,264199532
2021-02-14T04:00:00Z,155.14,156.41,153.77,155.75,294516245
2021-02-14T08:00:00Z,155.75,157.61,154.02,154.62,278440540
2021-02-14T12:00:00Z,154.62,155.49,150.89,152.22,224237957
2021-02-14T16:00:00Z,152.22,155.15,151.30,154.00,236876744
2021-02-14T20:00:00Z,154.00,156.62,152.70,155.68,278212647
2021-02-15T00:00:00Z,155.68,159.31,154.87,157.82,278242658
2021-02-15T04:00:00Z,157.82,158.47,155.39,157.08,233922231
2021-02-15T08:00:00Z,157.08,159.28,156.34,156.98,179633799
2021-02-15T12:00:00Z,156.98,157.76,153.59,154.72,231498143
2021-02-15T16:00:00Z,154.72,156.37,153.21,153.99,276105610
2021-02-15T20:00:00Z,153.99,154.91,151.50,153.70,276529092
2021-02-16T00:00:00Z,153.70,157.92,152.81,156.85,235777815
2021-02-16T04:00:00Z,156.85,158.30,155.35,157.40,223809247
2021-02-16T08:00:00Z,157.40,159.24,155.07,155.85,278715440
2021-02-16T12:00:00Z,155.85,156.49,150.59,151.42,295473344
2021-02-16T16:00:00Z,151.42,152.91,150.40,151.03,265764282
2021-02-16T20:00:00Z,151.03,152.84,149.26,152.05,205072873
2021-02-17T00:00:00Z,152.05,155.55,151.13,153.93,222434958
2021-02-17T04:00:00Z,153.93,154.79,150.55,151.61,255072428
2021-02-17T08:00:00Z,151.61,152.68,148.66,149.50,261306769
2021-02-17T12:00:00Z,149.50,150.07,145.49,146.75,232938486
2021-02-17T16:00:00Z,146.75,148.68,146.08,146.63,203866452
2021-02-17T20:00:00Z,146.63,147.40,144.08,146.06,262073576
2021-02-18T00:00:00Z,146.06,149.28,145.19,148.14,295906882
2021-02-18T04:00:00Z,148.14,149.77,146.69,148.89,283498224
2021-02-18T08:00:00Z,148.89,151.37,148.05,149.06,230860093
2021-02-18T12:00:00Z,149.06,149.76,144.87,145.87,226160207
2021-02-18T16:00:00Z,145.87,147.44,144.91,145.59,269764632
2021-02-18T20:00:00Z,145.59,147.96,144.02,147.43,274209284
2021-02-19T00:00:00Z,147.43,152.49,146.62,151.74,234101979
2021-02-19T04:00:00Z,151.74,152.64,150.13,151.74,181757530
2021-02-19T08:00:00Z,151.74,153.27,149.59,150.48,230712429
2021-02-19T12:00:00Z,150.48,151.30,146.95,148.55,279136961
2021-02-19T16:00:00Z,148.55,151.80,147.86,150.68,283910261
2021-02-19T20:00:00Z,150.68,153.25,149.46,152.56,245677053
2021-02-20T00:00:00Z,152.56,156.62,151.84,155.48,220673404
2021-02-20T04:00:00Z,155.48,157.02,153.80,156.29,272508135
2021-02-20T08:00:00Z,156.29,159.24,155.35,157.62,292835247
2021-02-20T12:00:00Z,157.62,158.54,154.70,156.12,266900873
2021-02-20T16:00:00Z,156.12,158.05,155.14,156.06,203738435
2021-02-20T20:00:00Z,156.06,157.62,153.89,156.79,209014055
2021-02-21T00:00:00Z,156.79,161.66,156.20,160.72,251053232
2021-02-21T04:00:00Z,160.72,161.87,159.25,161.27,269435880
2021-02-21T08:00:00Z,161.27,162.99,158.79,159.55,244981987
2021-02-21T12:00:00Z,159.55,160.50,154.57,155.60,208165210
2021-02-21T16:00:00Z,155.60,157.52,154.68,156.09,258620681
2021-02-21T20:00:00Z,156.09,158.59,154.63,157.67,295650963
2021-02-22T00:00:00Z,157.67,161.53,156.99,159.97,286974891
2021-02-22T04:00:00Z,159.97,160.59,157.26,158.66,236310444
2021-02-22T08:00:00Z,158.66,160.50,157.31,157.93,214387220
2021-02-22T12:00:00Z,157.93,158.82,154.71,155.99,260072632
2021-02-22T16:00:00Z,155.99,157.94,155.02,155.91,269061825
2021-02-22T20:00:00Z,155.91,156.81,153.44,155.37,236516908
2021-02-23T00:00:00Z,155.37,158.94,154.57,157.75,191934241
2021-02-23T04:00:00Z,157.75,159.17,156.09,158.37,229144730
2021-02-23T08:00:00Z,158.37,160.62,157.13,157.77,280872465
2021-02-23T12:00:00Z,157.77,158.56,153.16,154.00,289830303
2021-02-23T16:00:00Z,154.00,155.61,153.11,153.95,254304012
2021-02-23T20:00:00Z,153.95,157.18,152.50,156.28,216409830
2021-02-24T00:00:00Z,156.28,161.73,155.37,160.74,264817813
2021-02-24T04:00:00Z,160.74,161.86,159.08,160.94,288638229
2021-02-24T08:00:00Z,160.94,163.02,159.74,160.53,266782833
2021-02-24T12:00:00Z,160.53,161.20,157.64,159.58,205999912
2021-02-24T16:00:00Z,159.58,163.01,158.75,161.97,195999372
2021-02-24T20:00:00Z,161.97,164.40,160.59,163.55,252343975
2021-02-25T00:00:00Z,163.55,167.68,162.56,166.47,276543628
2021-02-25T04:00:00Z,166.47,168.54,164.97,167.54,256009504
2021-02-25T08:00:00Z,167.54,170.61,166.72,168.72,211573885
2021-02-25T12:00:00Z,168.72,169.35,165.35,166.73,253817100
2021-02-25T16:00:00Z,166.73,168.68,166.00,166.73,293730348
2021-02-25T20:00:00Z,166.73,169.08,164.88,168.34,288855697
2021-02-26T00:00:00Z,168.34,174.08,167.34,173.16,240589341
2021-02-26T04:00:00Z,173.16,175.20,171.93,174.17,205948823
2021-02-26T08:00:00Z,174.17,176.10,172.01,173.04,249293569
2021-02-26T12:00:00Z,173.04,173.85,168.70,170.13,262938858
2021-02-26T16:00:00Z,170.13,172.78,169.51,171.38,245264255
2021-02-26T20:00:00Z,171.38,173.41,169.81,172.79,201688496
2021-02-27T00:00:00Z,172.79,176.20,171.85,174.52,226710463
2021-02-27T04:00:00Z,174.52,175.55,171.60,173.00,281221389
2021-02-27T08:00:00Z,173.00,174.67,171.13,172.16,294192075
2021-02-27T12:00:00Z,172.16,173.09,168.28,169.58,261570037
2021-02-27T16:00:00Z,169.58,171.30,167.80,168.72,215293090
2021-02-27T20:00:00Z,168.72,169.31,165.87,168.09,255733205
2021-02-28T00:00:00Z,168.09,172.01,167.30,170.92,282973034
2021-02-28T04:00:00Z,170.92,172.47,169.34,171.66,265493980
2021-02-28T08:00:00Z,171.66,173.76,169.75,170.69,207699682
2021-02-28T12:00:00Z,170.69,171.69,165.68,166.74,188772290
2021-02-28T16:00:00Z,166.74,168.44,165.79,166.77,253646185
2021-02-28T20:00:00Z,166.77,169.53,165.20,168.63,282480002
2021-03-01T00:00:00Z,168.63,173.20,168.00,171.80,265858896
2021-03-01T04:00:00Z,171.80,172.62,169.33,170.69,218248072
2021-03-01T08:00:00Z,170.69,172.37,168.73,169.55,247664536
2021-03-01T12:00:00Z,169.55,170.55,166.28,167.95,290155757
2021-03-01T16:00:00Z,167.95,170.85,166.96,169.33,289154011
2021-03-01T20:00:00Z,169.33,171.12,167.43,170.13,243720816
2021-03-02T00:00:00Z,170.13,174.32,169.40,173.13,196744041
2021-03-02T04:00:00Z,173.13,175.39,171.75,174.66,237601185
2021-03-02T08:00:00Z,174.66,177.86,173.79,175.80,260217871
2021-03-02T12:00:00Z,175.80,176.80,172.27,173.42,256004250
2021-03-02T16:00:00Z,173.42,175.20,172.37,173.36,215088970
2021-03-02T20:00:00Z,173.36,176.08,171.67,175.03,223340333
2021-03-03T00:00:00Z,175.03,180.34,174.13,179.26,280115646
2021-03-03T04:00:00Z,179.26,179.99,177.37,179.08,296924954
2021-03-03T08:00:00Z,179.08,180.62,176.38,177.10,267413001
2021-03-03T12:00:00Z,177.10,177.99,172.68,173.95,213111346
2021-03-03T16:00:00Z,173.95,176.37,172.95,174.92,245368773
2021-03-03T20:00:00Z,174.92,176.74,173.20,175.72,275954264
2021-03-04T00:00:00Z,175.72,178.98,174.71,177.22,263136421
2021-03-04T04:00:00Z,177.22,178.10,174.53,176.16,210689880
2021-03-04T08:00:00Z,176.16,178.36,174.84,175.71,190858980
2021-03-04T12:00:00Z,175.71,176.44,171.64,172.75,254019040
2021-03-04T16:00:00Z,172.75,174.13,170.45,171.17,287111580
2021-03-04T20:00:00Z,171.17,172.17,168.10,170.09,274388447
2021-03-05T00:00:00Z,170.09,173.72,169.06,172.34,223854046
2021-03-05T04:00:00Z,172.34,173.31,170.22,171.73,240190919
2021-03-05T08:00:00Z,171.73,173.03,168.12,169.07,284966769
2021-03-05T12:00:00Z,169.07,169.69,163.16,164.00,287910656
2021-03-05T16:00:00Z,164.00,165.44,162.86,163.47,245751072
2021-03-05T20:00:00Z,163.47,165.30,161.61,164.57,191168704
2021-03-06T00:00:00Z,164.57,168.27,163.59,166.76,225531256
2021-03-06T04:00:00Z,166.76,167.75,163.83,165.20,263629161
2021-03-06T08:00:00Z,165.20,166.79,163.17,164.14,265837942
2021-03-06T12:00:00Z,164.14,164.91,160.74,162.27,227704690
2021-03-06T16:00:00Z,162.27,164.58,161.68,162.62,218982956
2021-03-06T20:00:00Z,162.62,163.35,160.15,162.35,277511897
2021-03-07T00:00:00Z,162.35,165.74,161.46,164.68,297986293
2021-03-07T04:00:00Z,164.68,166.28,163.06,165.37,271797993
2021-03-07T08:00:00Z,165.37,167.64,164.15,165.13,214157384
2021-03-07T12:00:00Z,165.13,166.01,160.48,161.49,233862682
2021-03-07T16:00:00Z,161.49,163.04,160.19,161.06,267717752
2021-03-07T20:00:00Z,161.06,163.58,159.37,162.85,259827533
2021-03-08T00:00:00Z,162.85,167.94,162.08,166.92,220196272
2021-03-08T04:00:00Z,166.92,167.84,164.98,166.55,192705191
2021-03-08T08:00:00Z,166.55,168.10,164.05,164.97,253362611
2021-03-08T12:00:00Z,164.97,165.93,161.00,162.50,290324698
2021-03-08T16:00:00Z,162.50,165.03,161.63,163.50,281479617
2021-03-08T20:00:00Z,163.50,164.52,161.39,163.65,232562288
2021-03-09T00:00:00Z,163.65,166.47,163.03,164.65,231450622
2021-03-09T04:00:00Z,164.65,165.44,161.93,163.45,278231202
2021-03-09T08:00:00Z,163.45,165.40,161.74,162.53,285192554
2021-03-09T12:00:00Z,162.53,163.49,157.77,158.66,246746472
2021-03-09T16:00:00Z,158.66,159.72,155.62,156.56,185120385
2021-03-09T20:00:00Z,156.56,157.36,153.63,155.78,218467480
2021-03-10T00:00:00Z,155.78,159.71,155.11,158.46,267547919
2021-03-10T04:00:00Z,158.46,159.08,156.42,157.79,274594490
2021-03-10T08:00:00Z,157.79,159.14,154.43,155.05,239360148
2021-03-10T12:00:00Z,155.05,155.92,149.59,150.35,217847386
2021-03-10T16:00:00Z,150.35,151.79,149.21,150.07,273393120
2021-03-10T20:00:00Z,150.07,151.48,148.24,150.57,297362303
2021-03-11T00:00:00Z,150.57,153.50,149.80,151.68,274717393
2021-03-11T04:00:00Z,151.68,152.29,148.25,149.41,214235595
2021-03-11T08:00:00Z,149.41,150.80,147.39,147.98,221374244
