time,open,high,low,close,volume
2022-03-28T00:00:00Z,121.83,131.47,120.65,126.08,347373912
2022-04-04T00:00:00Z,126.08,127.19,99.88,100.89,347380156
2022-04-11T00:00:00Z,100.89,102.25,93.33,101.23,278660444
2022-04-18T00:00:00Z,101.23,112.93,100.24,110.46,348020458
2022-04-25T00:00:00Z,110.46,111.50,94.84,95.79,264911968
2022-05-02T00:00:00Z,95.79,96.69,84.77,89.77,295311912
2022-05-09T00:00:00Z,89.77,109.98,88.90,108.89,354529127
2022-05-16T00:00:00Z,108.89,122.35,107.77,115.00,275916855
2022-05-23T00:00:00Z,115.00,116.12,92.81,93.75,356076939
2022-05-30T00:00:00Z,93.75,94.53,75.69,79.46,326462884
2022-06-06T00:00:00Z,79.46,94.90,78.55,93.96,255112872
2022-06-13T00:00:00Z,93.96,109.38,92.90,108.16,330755388
2022-06-20T00:00:00Z,108.16,109.18,95.03,95.98,281335129
2022-06-27T00:00:00Z,95.98,96.84,86.43,89.00,329847928
2022-07-04T00:00:00Z,89.00,105.17,88.02,104.14,362222170
2022-07-11T00:00:00Z,104.14,105.16,96.65,97.62,266723008
2022-07-18T00:00:00Z,97.62,98.44,73.81,74.55,336553350
2022-07-25T00:00:00Z,74.55,93.64,73.72,92.72,288314967
2022-08-01T00:00:00Z,92.72,123.43,91.65,122.23,272959852
2022-08-08T00:00:00Z,122.23,123.35,101.07,102.08,362337900
2022-08-15T00:00:00Z,102.08,102.99,77.46,78.25,289897758
2022-08-22T00:00:00Z,78.25,97.88,77.40,96.93,337383803
2022-08-29T00:00:00Z,96.93,113.60,95.91,109.34,340563826
2022-09-05T00:00:00Z,109.34,110.41,96.07,97.02,237620479
2022-09-12T00:00:00Z,97.02,103.69,91.88,102.69,329742514
2022-09-19T00:00:00Z,102.69,120.03,101.63,118.56,310835701
2022-09-26T00:00:00Z,118.56,124.16,107.17,108.22,306554693
2022-10-03T00:00:00Z,108.22,109.25,89.41,91.37,369419977
2022-10-10T00:00:00Z,91.37,104.29,84.43,103.30,273931353
2022-10-17T00:00:00Z,103.30,129.04,102.14,127.82,317635372
2022-10-24T00:00:00Z,127.82,138.62,125.11,126.56,308456801
2022-10-31T00:00:00Z,126.56,127.70,107.04,108.07,255657340
2022-11-07T00:00:00Z,108.07,113.88,104.27,112.69,362008718
2022-11-14T00:00:00Z,112.69,130.41,111.44,129.19,317734929
2022-11-21T00:00:00Z,129.19,130.43,119.76,120.90,312460141
2022-11-28T00:00:00Z,120.90,122.05,114.50,117.13,347425688
2022-12-05T00:00:00Z,117.13,145.73,115.81,144.38,235488298
2022-12-12T00:00:00Z,144.38,151.90,142.91,148.83,321134348
2022-12-19T00:00:00Z,148.83,150.16,116.84,117.93,335153257
2022-12-26T00:00:00Z,117.93,121.14,113.57,120.03,283323623
2023-01-02T00:00:00Z,120.03,154.92,118.70,153.51,368476309
2023-01-09T00:00:00Z,153.51,164.08,151.97,155.54,295497165
2023-01-16T00:00:00Z,155.54,157.04,137.97,139.86,292266528
2023-01-23T00:00:00Z,139.86,149.23,135.79,147.89,324172792
2023-01-30T00:00:00Z,147.89,161.31,146.40,156.46,257363708
2023-02-06T00:00:00Z,156.46,160.34,144.74,146.05,353693169
2023-02-13T00:00:00Z,146.05,147.80,136.74,146.49,340809478
2023-02-20T00:00:00Z,146.49,170.21,145.03,168.71,282813582
2023-02-27T00:00:00Z,168.71,186.28,166.92,178.50,346411027
2023-03-06T00:00:00Z,178.50,180.21,157.49,158.89,254588138
2023-03-13T00:00:00Z,158.89,160.29,142.28,147.44,305719971
2023-03-20T00:00:00Z,147.44,170.95,145.93,169.47,352888002
2023-03-27T00:00:00Z,169.47,184.89,167.70,183.30,274379275
2023-04-03T00:00:00Z,183.30,184.99,166.52,167.97,359398273
2023-04-10T00:00:00Z,167.97,173.22,165.60,170.56,317208425
2023-04-17T00:00:00Z,170.56,191.50,168.80,189.88,261854530
2023-04-24T00:00:00Z,189.88,191.62,172.82,174.30,333612371
2023-05-01T00:00:00Z,174.30,175.86,154.22,155.53,273991242
2023-05-08T00:00:00Z,155.53,185.53,153.91,183.99,338039651
2023-05-15T00:00:00Z,183.99,208.49,182.14,205.73,357627693
2023-05-22T00:00:00Z,205.73,207.60,179.61,181.11,267076653
2023-05-29T00:00:00Z,181.11,182.77,162.25,167.19,337378371
2023-06-05T00:00:00Z,167.19,185.89,165.58,184.39,280947550
2023-06-12T00:00:00Z,184.39,197.26,182.63,188.52,284720081
2023-06-19T00:00:00Z,188.52,190.52,176.73,179.76,363048842
2023-06-26T00:00:00Z,179.76,188.68,173.20,187.19,284523041
2023-07-03T00:00:00Z,187.19,201.76,185.42,197.22,342697298
2023-07-10T00:00:00Z,197.22,204.08,183.86,185.31,333247639
2023-07-17T00:00:00Z,185.31,186.91,165.09,167.50,236575726
2023-07-24T00:00:00Z,167.50,177.96,160.05,176.60,335130354
2023-07-31T00:00:00Z,176.60,201.48,174.84,199.94,304594856
2023-08-07T00:00:00Z,199.94,204.76,191.72,193.19,316150664
2023-08-14T00:00:00Z,193.19,194.79,168.73,170.02,367078303
2023-08-21T00:00:00Z,170.02,178.35,168.47,177.03,266187731
2023-08-28T00:00:00Z,177.03,189.43,175.38,188.04,320692908
2023-09-04T00:00:00Z,188.04,189.61,167.88,169.12,304420543
2023-09-11T00:00:00Z,169.12,171.59,164.43,167.51,263946811
2023-09-18T00:00:00Z,167.51,196.10,165.92,194.69,365116194
2023-09-25T00:00:00Z,194.69,196.35,184.51,185.85,308944496
2023-10-02T00:00:00Z,185.85,187.34,149.68,150.75,319356689
2023-10-09T00:00:00Z,150.75,157.41,145.51,156.31,342389406
2023-10-16T00:00:00Z,156.31,182.40,154.90,180.82,231982967
2023-10-23T00:00:00Z,180.82,186.36,171.89,173.09,328864423
2023-10-30T00:00:00Z,173.09,174.51,153.84,157.56,330534815
2023-11-06T00:00:00Z,157.56,163.12,151.52,162.03,289510985
2023-11-13T00:00:00Z,162.03,171.66,160.64,161.99,368504368
2023-11-20T00:00:00Z,161.99,163.33,145.18,146.15,284228374
2023-11-27T00:00:00Z,146.15,147.27,132.42,142.93,297204559
2023-12-04T00:00:00Z,142.93,162.73,141.72,161.68,323612937
2023-12-11T00:00:00Z,161.68,175.89,160.26,165.06,257606213
2023-12-18T00:00:00Z,165.06,166.29,135.97,136.85,359074488
2023-12-25T00:00:00Z,136.85,137.83,122.05,124.29,333410115
